execucao_utc,data_previsao,uf,regiao,media,limite_inferior_95,limite_superior_95
2026-08-10T00:25:46.942577+00:00,2026-08,AC,Norte,2.7435145027352634,2.159184731505255,3.377501258658838
2026-08-10T00:25:46.942577+00:00,2026-08,AL,Nordeste,40.472113448603785,38.431549736296354,42.45908840438374
2026-08-10T00:25:46.942577+00:00,2026-08,AM,Norte,1.2204295650294632,1.032870317900689,1.4237993060572518
2026-08-10T00:25:46.942577+00:00,2026-08,AP,Norte,4.616978669761405,3.8436555082528407,5.362633350474527
2026-08-10T00:25:46.942577+00:00,2026-08,BA,Nordeste,15.079083998304222,14.288510639005851,15.796008440951757
2026-08-10T00:25:46.942577+00:00,2026-08,CE,Nordeste,10.745417304896415,10.299492523463488,11.264582472532625
2026-08-10T00:25:46.942577+00:00,2026-08,DF,Centro-Oeste,13.50306175873579,10.55598612205375,16.508624456219977
2026-08-10T00:25:46.942577+00:00,2026-08,ES,Sudeste,13.381474920267932,11.577526128249877,15.019762103444888
2026-08-10T00:25:46.942577+00:00,2026-08,GO,Centro-Oeste,9.267965295319128,7.5789679360710025,10.907397511575446
2026-08-10T00:25:46.942577+00:00,2026-08,MA,Nordeste,4.444986074912635,4.230977182679765,4.659924857611282
2026-08-10T00:25:46.942577+00:00,2026-08,MG,Sudeste,17.41263157538117,15.71567562516318,19.220211095686583
2026-08-10T00:25:46.942577+00:00,2026-08,MS,Centro-Oeste,20.12996041137359,15.42786983570713,24.984767443477885
2026-08-10T00:25:46.942577+00:00,2026-08,MT,Centro-Oeste,4.003486033149226,3.3852432864322415,4.7138201573607565
2026-08-10T00:25:46.942577+00:00,2026-08,PA,Norte,4.109997739843846,3.7690379420721625,4.459600276613085
2026-08-10T00:25:46.942577+00:00,2026-08,PB,Nordeste,20.534355368100883,19.59258563016565,21.510462921492174
2026-08-10T00:25:46.942577+00:00,2026-08,PE,Nordeste,19.927913303989428,19.10960129954277,20.675336038081007
2026-08-10T00:25:46.942577+00:00,2026-08,PI,Nordeste,14.230492486010922,13.566874219482091,14.909587669079759
2026-08-10T00:25:46.942577+00:00,2026-08,PR,Sul,5.765697394134375,4.918182153229618,6.624405528116393
2026-08-10T00:25:46.942577+00:00,2026-08,RJ,Sudeste,0.4852552909959002,0.4220680608344345,0.5487874226574266
2026-08-10T00:25:46.942577+00:00,2026-08,RN,Nordeste,16.29757655226624,15.538868299596544,16.952195358293398
2026-08-10T00:25:46.942577+00:00,2026-08,RO,Norte,1.9772140549062205,1.700055857873233,2.26814565253264
2026-08-10T00:25:46.942577+00:00,2026-08,RR,Norte,3.2378730800994755,2.6446567240710457,3.8536707086892017
2026-08-10T00:25:46.942577+00:00,2026-08,RS,Sul,0.39407343464094396,0.24418265915756734,0.5576668930047265
2026-08-10T00:25:46.942577+00:00,2026-08,SC,Sul,0.12919631510408144,-0.013945515813533706,0.27346888560592686
2026-08-10T00:25:46.942577+00:00,2026-08,SE,Nordeste,13.077252976821258,12.298093691520396,13.82233765548366
2026-08-10T00:25:46.942577+00:00,2026-08,SP,Sudeste,8.809806938361323,7.571356166055464,10.121851634667323
2026-08-10T00:25:46.942577+00:00,2026-08,TO,Norte,11.264759726089277,9.803639262147657,12.815462495266633
2026-08-10T00:25:46.942577+00:00,2026-09,AC,Norte,3.039965853432263,2.6503937691852433,3.4437830303322965
2026-08-10T00:25:46.942577+00:00,2026-09,AL,Nordeste,38.590669008448614,36.94067713303408,40.5187699389356
2026-08-10T00:25:46.942577+00:00,2026-09,AM,Norte,1.2950965925355487,1.1224657053410145,1.4634741065732961
2026-08-10T00:25:46.942577+00:00,2026-09,AP,Norte,4.25793696631372,3.3376670640346195,5.095457480007536
2026-08-10T00:25:46.942577+00:00,2026-09,BA,Nordeste,17.3784302671118,16.58565243206059,18.091165529869127
2026-08-10T00:25:46.942577+00:00,2026-09,CE,Nordeste,10.136528725337026,9.67130999382546,10.57438064274116
2026-08-10T00:25:46.942577+00:00,2026-09,DF,Centro-Oeste,16.16145100086307,13.137797551191664,18.59899471824376
2026-08-10T00:25:46.942577+00:00,2026-09,ES,Sudeste,13.61803465859088,11.891195487908552,15.400793449388255
2026-08-10T00:25:46.942577+00:00,2026-09,GO,Centro-Oeste,9.347138935301246,7.754357435501802,10.938985437783844
2026-08-10T00:25:46.942577+00:00,2026-09,MA,Nordeste,4.562581139495255,4.322392111038668,4.798615665430152
2026-08-10T00:25:46.942577+00:00,2026-09,MG,Sudeste,18.743802476375492,16.738708474313743,20.709788522408026
2026-08-10T00:25:46.942577+00:00,2026-09,MS,Centro-Oeste,19.475602023194092,14.28875945255326,24.67361899602319
2026-08-10T00:25:46.942577+00:00,2026-09,MT,Centro-Oeste,4.897962667110183,4.211828149941307,5.615780751709726
2026-08-10T00:25:46.942577+00:00,2026-09,PA,Norte,3.6662387143624917,3.2723495815685766,4.09344203963606
2026-08-10T00:25:46.942577+00:00,2026-09,PB,Nordeste,20.33852823105113,19.37924182872446,21.40115147928094
2026-08-10T00:25:46.942577+00:00,2026-09,PE,Nordeste,21.30771615324316,20.560797097829454,22.11105868716587
2026-08-10T00:25:46.942577+00:00,2026-09,PI,Nordeste,14.788587704190036,14.116832366089934,15.511571263782367
2026-08-10T00:25:46.942577+00:00,2026-09,PR,Sul,6.791635985472921,6.03398324466049,7.470305632108455
2026-08-10T00:25:46.942577+00:00,2026-09,RJ,Sudeste,0.5801079196636035,0.5128022306565646,0.6516903796322184
2026-08-10T00:25:46.942577+00:00,2026-09,RN,Nordeste,17.520244749377515,16.79749995604421,18.19352880607463
2026-08-10T00:25:46.942577+00:00,2026-09,RO,Norte,1.9440258481072563,1.744997441422279,2.1660110440192475
2026-08-10T00:25:46.942577+00:00,2026-09,RR,Norte,4.036839674503565,3.343146329631956,4.809788690561189
2026-08-10T00:25:46.942577+00:00,2026-09,RS,Sul,0.508885975841675,0.39498594525542513,0.6227710194461978
2026-08-10T00:25:46.942577+00:00,2026-09,SC,Sul,0.4255474748562699,0.2917756916969524,0.5725962950855278
2026-08-10T00:25:46.942577+00:00,2026-09,SE,Nordeste,13.514466246848897,12.847393978037433,14.299629998042754
2026-08-10T00:25:46.942577+00:00,2026-09,SP,Sudeste,10.761390691768284,9.547856081373205,12.03847617492493
2026-08-10T00:25:46.942577+00:00,2026-09,TO,Norte,12.446957643010332,11.076571997223208,13.814342299879137
2026-08-10T00:25:46.942577+00:00,2026-10,AC,Norte,3.403461581746997,2.9996853176313762,3.796116218976558
2026-08-10T00:25:46.942577+00:00,2026-10,AL,Nordeste,35.66991613471951,33.86969788804532,37.47429724141556
2026-08-10T00:25:46.942577+00:00,2026-10,AM,Norte,1.2296694423442112,1.0062869351453483,1.4295795406556804
2026-08-10T00:25:46.942577+00:00,2026-10,AP,Norte,3.678022388677029,3.0421643865965966,4.4101315407932455
2026-08-10T00:25:46.942577+00:00,2026-10,BA,Nordeste,20.562972563677558,19.8548544244628,21.351085443095624
2026-08-10T00:25:46.942577+00:00,2026-10,CE,Nordeste,10.557454957079138,10.115622823932357,11.040424002109805
2026-08-10T00:25:46.942577+00:00,2026-10,DF,Centro-Oeste,16.36863838948527,13.698339141064077,19.14336082199231
2026-08-10T00:25:46.942577+00:00,2026-10,ES,Sudeste,13.347752044614744,11.505730674343209,15.185200231593392
2026-08-10T00:25:46.942577+00:00,2026-10,GO,Centro-Oeste,10.092281163672675,8.513310321571733,11.698458295219323
2026-08-10T00:25:46.942577+00:00,2026-10,MA,Nordeste,4.754957120294244,4.512225862600076,4.987972369844106
2026-08-10T00:25:46.942577+00:00,2026-10,MG,Sudeste,19.293026246086434,17.263831023610074,21.206387743520445
2026-08-10T00:25:46.942577+00:00,2026-10,MS,Centro-Oeste,23.273676867349227,19.219487514811476,27.572006984604048
2026-08-10T00:25:46.942577+00:00,2026-10,MT,Centro-Oeste,4.445720937407334,3.790096833633759,5.065418907442382
2026-08-10T00:25:46.942577+00:00,2026-10,PA,Norte,3.3779223216204857,3.0119285051513733,3.7754823553366643
2026-08-10T00:25:46.942577+00:00,2026-10,PB,Nordeste,20.848203078395212,19.86037742261306,21.842462535579784
2026-08-10T00:25:46.942577+00:00,2026-10,PE,Nordeste,20.094281606338114,19.340855153060932,20.831227267751196
2026-08-10T00:25:46.942577+00:00,2026-10,PI,Nordeste,14.73255001478115,14.087216708005757,15.402541911610644
2026-08-10T00:25:46.942577+00:00,2026-10,PR,Sul,7.440339817540739,6.780468064300906,8.145840309614588
2026-08-10T00:25:46.942577+00:00,2026-10,RJ,Sudeste,0.5787566232403595,0.5118490721846005,0.6387539192282731
2026-08-10T00:25:46.942577+00:00,2026-10,RN,Nordeste,18.660520710344997,17.927316334277656,19.437322439583994
2026-08-10T00:25:46.942577+00:00,2026-10,RO,Norte,2.0792499238934594,1.7638456322656322,2.3563761853802334
2026-08-10T00:25:46.942577+00:00,2026-10,RR,Norte,4.0866598379791785,3.5594890620571635,4.6319546457611835
2026-08-10T00:25:46.942577+00:00,2026-10,RS,Sul,0.9536038580213991,0.794015590606148,1.11611825039099
2026-08-10T00:25:46.942577+00:00,2026-10,SC,Sul,0.8446793354253942,0.70851052695695,0.9806943022468106
2026-08-10T00:25:46.942577+00:00,2026-10,SE,Nordeste,14.566282716718943,13.843562441506178,15.230423059295761
2026-08-10T00:25:46.942577+00:00,2026-10,SP,Sudeste,11.36381626206805,9.878364763495663,12.65742270933877
2026-08-10T00:25:46.942577+00:00,2026-10,TO,Norte,13.433951970756002,11.999999536770826,14.72916656985512
2026-08-10T00:25:46.942577+00:00,2026-11,AC,Norte,3.43034333943605,2.9523166346335286,3.9312500105867163
2026-08-10T00:25:46.942577+00:00,2026-11,AL,Nordeste,39.36221237356491,37.623302739478994,41.009146221393266
2026-08-10T00:25:46.942577+00:00,2026-11,AM,Norte,1.138859608622561,0.8821713738414309,1.408595756063521
2026-08-10T00:25:46.942577+00:00,2026-11,AP,Norte,3.0617374678552367,2.481359708485215,3.7004029375936742
2026-08-10T00:25:46.942577+00:00,2026-11,BA,Nordeste,20.545751015034657,19.78736728642788,21.255084377267806
2026-08-10T00:25:46.942577+00:00,2026-11,CE,Nordeste,9.665240778693152,9.17043174614082,10.142104591369002
2026-08-10T00:25:46.942577+00:00,2026-11,DF,Centro-Oeste,15.94143588631553,13.482091023758194,18.882443564131876
2026-08-10T00:25:46.942577+00:00,2026-11,ES,Sudeste,13.552080371393759,11.851096325448108,15.185327556227504
2026-08-10T00:25:46.942577+00:00,2026-11,GO,Centro-Oeste,10.854502799146966,9.082281031532418,12.591551601255343
2026-08-10T00:25:46.942577+00:00,2026-11,MA,Nordeste,4.785557225260759,4.512480905460638,5.015438905509937
2026-08-10T00:25:46.942577+00:00,2026-11,MG,Sudeste,19.867542080180353,17.950651922415876,21.66037767820287
2026-08-10T00:25:46.942577+00:00,2026-11,MS,Centro-Oeste,23.184154515247428,18.768961794878994,27.806337694855113
2026-08-10T00:25:46.942577+00:00,2026-11,MT,Centro-Oeste,4.555603733458179,3.9204846958324384,5.174079179205561
2026-08-10T00:25:46.942577+00:00,2026-11,PA,Norte,3.089901626399404,2.6947590172439617,3.501094386938521
2026-08-10T00:25:46.942577+00:00,2026-11,PB,Nordeste,19.295454111544323,18.429421001769235,20.134988296992375
2026-08-10T00:25:46.942577+00:00,2026-11,PE,Nordeste,18.544913390336852,17.764602435548497,19.33279423497589
2026-08-10T00:25:46.942577+00:00,2026-11,PI,Nordeste,15.245559666162873,14.647652149828906,15.934600801456774
2026-08-10T00:25:46.942577+00:00,2026-11,PR,Sul,8.588332210747566,7.701832762566387,9.532941227052318
2026-08-10T00:25:46.942577+00:00,2026-11,RJ,Sudeste,0.6151946387329998,0.5426902525011785,0.6876584941299669
2026-08-10T00:25:46.942577+00:00,2026-11,RN,Nordeste,16.980259508719005,16.263776047700233,17.695715027599707
2026-08-10T00:25:46.942577+00:00,2026-11,RO,Norte,1.8472593650562708,1.495793361576249,2.1688041991379405
2026-08-10T00:25:46.942577+00:00,2026-11,RR,Norte,3.181083011256926,2.5064011715724317,3.888235666308168
2026-08-10T00:25:46.942577+00:00,2026-11,RS,Sul,1.3124972801141144,1.1248785274763613,1.5012005980845222
2026-08-10T00:25:46.942577+00:00,2026-11,SC,Sul,1.4400793192976156,1.2374380389290276,1.6419551223102185
2026-08-10T00:25:46.942577+00:00,2026-11,SE,Nordeste,13.818860238891098,13.024340066812664,14.631376146862392
2026-08-10T00:25:46.942577+00:00,2026-11,SP,Sudeste,11.983593291914682,10.684098019831193,13.365415513205056
2026-08-10T00:25:46.942577+00:00,2026-11,TO,Norte,13.596882613109413,11.768915724352775,15.287913713380977
